tata_company,tata_rows,normalized_name,inferred_parent,recommended_parent,in_spring_canonical,in_spring_aliases,in_spring_entity_members,in_base_only,fix_bucket,priority,recommended_action
横店资本创业投资（浙江）有限公司,1,横店资本创业投资（浙江）有限公司,横店资本创业投资（浙江）有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
武汉华中数控股份有限公司,1,武汉华中数控股份有限公司,武汉华中数控股份有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
武汉大势智慧科技有限公司,1,武汉大势智慧科技有限公司,武汉大势智慧科技有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
永安期货股份有限公司,1,永安期货股份有限公司,永安期货股份有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
汉坤律师事务所,1,汉坤律师事务所,汉坤律师事务所,,False,False,False,False,high_risk_manual_review,p1,manual_review
汉王科技股份有限公司,1,汉王科技股份有限公司,汉王科技股份有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
江苏昆仑互联新能源集团有限公司,1,江苏昆仑互联新能源集团有限公司,江苏昆仑互联新能源集团有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
江苏益客食品集团股份有限公司,1,江苏益客食品集团股份有限公司,江苏益客食品集团股份有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
江苏绚星智慧科技有限公司,1,江苏绚星智慧科技有限公司,江苏绚星智慧科技有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
江苏自动化研究所,1,江苏自动化研究所,江苏自动化研究所,,False,False,False,False,high_risk_manual_review,p1,manual_review
江苏苏美达集团有限公司,1,江苏苏美达集团有限公司,江苏苏美达集团有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
江苏豪森药业集团有限公司,1,江苏豪森药业集团有限公司,江苏豪森药业集团有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
江苏金智教育信息股份有限公司,1,江苏金智教育信息股份有限公司,江苏金智教育信息股份有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
江苏银行股份有限公司,1,江苏银行股份有限公司,江苏银行股份有限公司,江苏银行,True,True,True,False,alias_to_existing_spring_parent,p1,add_alias_mapping
江苏鱼跃医疗设备股份有限公司,1,江苏鱼跃医疗设备股份有限公司,江苏鱼跃医疗设备股份有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
江西沃格光电集团股份有限公司,1,江西沃格光电集团股份有限公司,江西沃格光电集团股份有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
沪上阿姨（上海）实业股份有限公司,1,沪上阿姨（上海）实业股份有限公司,沪上阿姨（上海）实业股份有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
沪东中华造船（集团）有限公司,1,沪东中华造船（集团）有限公司,沪东中华造船（集团）有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
河北建投新能源有限公司,1,河北建投新能源有限公司,河北建投新能源有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
河北省金融租赁有限公司,1,河北省金融租赁有限公司,河北省金融租赁有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
河南中孚实业股份有限公司,1,河南中孚实业股份有限公司,河南中孚实业股份有限公司,中孚实业,True,True,True,False,alias_to_existing_spring_parent,p1,add_alias_mapping
河南双汇投资发展股份有限公司,1,河南双汇投资发展股份有限公司,河南双汇投资发展股份有限公司,双汇,True,True,True,False,alias_to_existing_spring_parent,p1,add_alias_mapping
河南驼人医疗器械集团有限公司,1,河南驼人医疗器械集团有限公司,河南驼人医疗器械集团有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
泉州昆泰芯微电子科技有限公司,1,泉州昆泰芯微电子科技有限公司,泉州昆泰芯微电子科技有限公司,昆泰芯,True,True,True,False,alias_to_existing_spring_parent,p1,add_alias_mapping
法雷奥企业管理（上海）有限公司,1,法雷奥企业管理（上海）有限公司,法雷奥企业管理（上海）有限公司,法雷奥,True,True,True,False,alias_to_existing_spring_parent,p1,add_alias_mapping
泸州老窖特曲酒类销售股份有限公司,1,泸州老窖特曲酒类销售股份有限公司,泸州老窖特曲酒类销售股份有限公司,泸州老窖,True,True,True,False,alias_to_existing_spring_parent,p1,add_alias_mapping
泸州老窖集团有限责任公司,1,泸州老窖集团有限责任公司,泸州老窖集团有限责任公司,泸州老窖,True,True,True,False,alias_to_existing_spring_parent,p1,add_alias_mapping
济南财金投资控股集团有限公司,1,济南财金投资控股集团有限公司,济南财金投资控股集团有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
济南邦德激光股份有限公司,1,济南邦德激光股份有限公司,济南邦德激光股份有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
浙江三狮南方新材料有限公司,1,浙江三狮南方新材料有限公司,浙江三狮南方新材料有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
浙江传化化学集团有限公司,1,浙江传化化学集团有限公司,浙江传化化学集团有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
浙江大学建筑设计研究院有限公司,1,浙江大学建筑设计研究院有限公司,浙江大学建筑设计研究院有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
浙江大学杭州国际科创中心,1,浙江大学杭州国际科创中心,浙江大学杭州国际科创中心,,False,False,False,False,high_risk_manual_review,p1,manual_review
浙江开创电气股份有限公司,1,浙江开创电气股份有限公司,浙江开创电气股份有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
浙江正泰电器股份有限公司,1,浙江正泰电器股份有限公司,浙江正泰电器股份有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
浙江省人才市场（浙江省企业经营管理者人才市场、浙江省继续教育院）,1,浙江省人才市场（浙江省企业经营管理者人才市场、浙江省继续教育院）,浙江省人才市场（浙江省企业经营管理者人才市场、浙江省继续教育院）,,False,False,False,False,high_risk_manual_review,p1,manual_review
浙江省工程物探勘察设计院有限公司,1,浙江省工程物探勘察设计院有限公司,浙江省工程物探勘察设计院有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
浙江苏泊尔股份有限公司,1,浙江苏泊尔股份有限公司,浙江苏泊尔股份有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
浙江萧山农村商业银行股份有限公司,1,浙江萧山农村商业银行股份有限公司,浙江萧山农村商业银行股份有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
浙江银轮机械股份有限公司,1,浙江银轮机械股份有限公司,浙江银轮机械股份有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
浙江长龙航空有限公司,1,浙江长龙航空有限公司,浙江长龙航空有限公司,长龙航空,True,True,True,False,alias_to_existing_spring_parent,p1,add_alias_mapping
海南三亚香农私募基金管理有限公司,1,海南三亚香农私募基金管理有限公司,海南三亚香农私募基金管理有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
海南盛丰私募基金管理有限公司,1,海南盛丰私募基金管理有限公司,海南盛丰私募基金管理有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
海天塑机集团有限公司,1,海天塑机集团有限公司,海天塑机集团有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
润鹏半导体（深圳）有限公司,1,润鹏半导体（深圳）有限公司,润鹏半导体（深圳）有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
深圳东方英文书院,1,深圳东方英文书院,深圳东方英文书院,,False,False,False,False,high_risk_manual_review,p1,manual_review
深圳亿色创意有限公司,1,深圳亿色创意有限公司,深圳亿色创意有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
深圳光峰科技股份有限公司,1,深圳光峰科技股份有限公司,深圳光峰科技股份有限公司,光峰科技,True,True,True,False,alias_to_existing_spring_parent,p1,add_alias_mapping
深圳华兴新能源科技有限公司,1,深圳华兴新能源科技有限公司,深圳华兴新能源科技有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
深圳卓正医疗投资咨询有限公司,1,深圳卓正医疗投资咨询有限公司,深圳卓正医疗投资咨询有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
深圳古瑞瓦特新能源有限公司,1,深圳古瑞瓦特新能源有限公司,深圳古瑞瓦特新能源有限公司,古瑞瓦特,True,True,True,False,alias_to_existing_spring_parent,p1,add_alias_mapping
深圳嘉石大岩私募证券基金管理有限公司,1,深圳嘉石大岩私募证券基金管理有限公司,深圳嘉石大岩私募证券基金管理有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
深圳壹秘科技有限公司,1,深圳壹秘科技有限公司,深圳壹秘科技有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
深圳市一博科技股份有限公司,1,深圳市一博科技股份有限公司,深圳市一博科技股份有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
深圳市亚辉龙生物科技股份有限公司,1,深圳市亚辉龙生物科技股份有限公司,深圳市亚辉龙生物科技股份有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
深圳市优界科技有限公司,1,深圳市优界科技有限公司,深圳市优界科技有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
